InvoiceID,PayerAccountId,LinkedAccountId,RecordType,RecordID,BillingPeriodStartDate,BillingPeriodEndDate,InvoiceDate,PayerAccountName,LinkedAccountName,TaxationAddress,PayerPONumber,ProductCode,ProductName,SellerOfRecord,UsageType,Operation,RateId,ItemDescription,UsageStartDate,UsageEndDate,UsageQuantity,BlendedRate,CurrencyCode,CostBeforeTax,Credits,TaxAmount,TaxType,TotalCost
"40483126","676854543053","","PayerLineItem","1400000000162351959","2014/05/01 00:00:00","2014/05/31 23:59:59","2014/06/03 21:01:50","TaxWeb","","Rua Gomes de Carvalho  1507, 9 andar, Sao Paulo, SP, 04547005, BR",,"AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","SAE1-CW:AlarmMonitorUsage",,"2703714","$0.135 per alarm-month","2014/05/01 00:00:00","2014/05/31 23:59:59","18.69646058",,"USD","2.52","0.0","0.000000","None","2.520000"
"40483126","676854543053","","PayerLineItem","1400000000162351960","2014/05/01 00:00:00","2014/05/31 23:59:59","2014/06/03 21:01:50","TaxWeb","","Rua Gomes de Carvalho  1507, 9 andar, Sao Paulo, SP, 04547005, BR",,"AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","BoxUsage:c3.large","RunInstances","2706343","$0.105 per On Demand Linux c3.large Instance Hour","2014/05/01 00:00:00","2014/05/31 23:59:59","744.0",,"USD","78.12","0.0","0.000000","None","78.120000"
"40483126","676854543053","","PayerLineItem","1400000000157659066","2014/05/01 00:00:00","2014/05/31 23:59:59","2014/06/03 21:01:50","TaxWeb","","Rua Gomes de Carvalho  1507, 9 andar, Sao Paulo, SP, 04547005, BR",,"AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","DataTransfer-In-Bytes",,"913676","$0.000 per GB - data transfer in per month","2014/05/01 00:00:00","2014/05/31 23:59:59","4.27466054",,"USD","0.00","0.0","0.000000","None","0.000000"
"40483126","676854543053","","PayerLineItem","1400000000157659067","2014/05/01 00:00:00","2014/05/31 23:59:59","2014/06/03 21:01:50","TaxWeb","","Rua Gomes de Carvalho  1507, 9 andar, Sao Paulo, SP, 04547005, BR",,"AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USE1-USW1-AWS-Out-Bytes",,"913761","$0.02 per GB - US East (Northern Virginia) data transfer to US West (Northern California)","2014/05/01 00:00:00","2014/05/31 23:59:59","0.00001262",,"USD","0.00","0.0","0.000000","None","0.000000"
"40483126","676854543053","","PayerLineItem","1400000000162351961","2014/05/01 00:00:00","2014/05/31 23:59:59","2014/06/03 21:01:50","TaxWeb","","Rua Gomes de Carvalho  1507, 9 andar, Sao Paulo, SP, 04547005, BR",,"AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","SAE1-LoadBalancerUsage","LoadBalancing","2702733","$0.034 per LoadBalancer-hour (or partial hour)","2014/05/01 00:00:00","2014/05/31 23:59:59","5535.0",,"USD","188.19","0.0","0.000000","None","188.190000"
"40483126","676854543053","","PayerLineItem","1400000000158649142","2014/05/01 00:00:00","2014/05/31 23:59:59","2014/06/03 21:01:50","TaxWeb","","Rua Gomes de Carvalho  1507, 9 andar, Sao Paulo, SP, 04547005, BR",,"AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","SAE1-DataTransfer-Out-Bytes",,"913754","$0.250 per GB - up to 10 TB / month data transfer out","2014/05/01 00:00:00","2014/05/31 23:59:59","37.07766511",,"USD","9.27","0.0","0.000000","None","9.270000"
"40483126","676854543053","","PayerLineItem","1400000000162351962","2014/05/01 00:00:00","2014/05/31 23:59:59","2014/06/03 21:01:50","TaxWeb","","Rua Gomes de Carvalho  1507, 9 andar, Sao Paulo, SP, 04547005, BR",,"AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","USW2-BoxUsage:t1.micro","RunInstances","2702400","$0.020 per On Demand Linux t1.micro Instance Hour","2014/05/01 00:00:00","2014/05/31 23:59:59","1496.0",,"USD","29.92","0.0","0.000000","None","29.920000"
"40483126","676854543053","","PayerLineItem","1400000000159131759","2014/05/01 00:00:00","2014/05/31 23:59:59","2014/06/03 21:01:50","TaxWeb","","Rua Gomes de Carvalho  1507, 9 andar, Sao Paulo, SP, 04547005, BR",,"AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USE1-USW2-AWS-Out-Bytes",,"913695","$0.02 per GB - US East (Northern Virginia) data transfer to US West (Oregon)","2014/05/01 00:00:00","2014/05/31 23:59:59","0.02416193",,"USD","0.01","0.0","0.000000","None","0.010000"
"40483126","676854543053","","PayerLineItem","1400000000159131760","2014/05/01 00:00:00","2014/05/31 23:59:59","2014/06/03 21:01:50","TaxWeb","","Rua Gomes de Carvalho  1507, 9 andar, Sao Paulo, SP, 04547005, BR",,"AmazonS3","Amazon Simple Storage Service","Amazon Web Services, Inc.","TimedStorage-RRS-ByteHrs",,"2227217","$0.0240 per GB - first 1 TB / month of storage used - Reduced Redundancy Storage","2014/05/01 00:00:00","2014/05/31 23:59:59","0.48324474",,"USD","0.01","0.0","0.000000","None","0.010000"
"40483126","676854543053","","PayerLineItem","1400000000157659068","2014/05/01 00:00:00","2014/05/31 23:59:59","2014/06/03 21:01:50","TaxWeb","","Rua Gomes de Carvalho  1507, 9 andar, Sao Paulo, SP, 04547005, BR",,"AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USW2-EU-AWS-In-Bytes",,"913699","$0.00 per GB - US West (Oregon) data transfer from EU (Ireland)","2014/05/01 00:00:00","2014/05/31 23:59:59","0.00001045",,"USD","0.00","0.0","0.000000","None","0.000000"
"40483126","676854543053","","PayerLineItem","1400000000157659069","2014/05/01 00:00:00","2014/05/31 23:59:59","2014/06/03 21:01:50","TaxWeb","","Rua Gomes de Carvalho  1507, 9 andar, Sao Paulo, SP, 04547005, BR",,"AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","SAE1-APS1-AWS-Out-Bytes",,"913863","$0.16 per GB - South America (Sao Paulo) data transfer to Asia Pacific (Singapore)","2014/05/01 00:00:00","2014/05/31 23:59:59","0.00003755",,"USD","0.01","0.0","0.000000","None","0.010000"
"40483126","676854543053","","PayerLineItem","1400000000162351963","2014/05/01 00:00:00","2014/05/31 23:59:59","2014/06/03 21:01:50","TaxWeb","","Rua Gomes de Carvalho  1507, 9 andar, Sao Paulo, SP, 04547005, BR",,"AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","BoxUsage:c3.xlarge","RunInstances","2702708","$0.210 per On Demand Linux c3.xlarge Instance Hour","2014/05/01 00:00:00","2014/05/31 23:59:59","744.0",,"USD","156.24","0.0","0.000000","None","156.240000"
"40483126","676854543053","","PayerLineItem","1400000000162244260","2014/05/01 00:00:00","2014/05/31 23:59:59","2014/06/03 21:01:50","TaxWeb","","Rua Gomes de Carvalho  1507, 9 andar, Sao Paulo, SP, 04547005, BR",,"AmazonRDS","Amazon RDS Service","Amazon Web Services, Inc.","USW2-RDS:StorageUsage","CreateDBInstance","2649649","$0.10 per GB-month of provisioned storage","2014/05/01 00:00:00","2014/05/31 23:59:59","9.99999984",,"USD","1.00","0.0","0.000000","None","1.000000"
"40483126","676854543053","","PayerLineItem","1400000000162351964","2014/05/01 00:00:00","2014/05/31 23:59:59","2014/06/03 21:01:50","TaxWeb","","Rua Gomes de Carvalho  1507, 9 andar, Sao Paulo, SP, 04547005, BR",,"AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","BoxUsage:m3.large","RunInstances","2701668","$0.140 per On Demand Linux m3.large Instance Hour","2014/05/01 00:00:00","2014/05/31 23:59:59","744.0",,"USD","104.16","0.0","0.000000","None","104.160000"
"40483126","676854543053","","PayerLineItem","1400000000158774951","2014/05/01 00:00:00","2014/05/31 23:59:59","2014/06/03 21:01:50","TaxWeb","","Rua Gomes de Carvalho  1507, 9 andar, Sao Paulo, SP, 04547005, BR",,"AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USW2-APS1-AWS-Out-Bytes",,"913834","$0.02 per GB - US West (Oregon) data transfer to Asia Pacific (Singapore)","2014/05/01 00:00:00","2014/05/31 23:59:59","0.00000102",,"USD","0.00","0.0","0.000000","None","0.000000"
"40483126","676854543053","","PayerLineItem","1400000000157659070","2014/05/01 00:00:00","2014/05/31 23:59:59","2014/06/03 21:01:50","TaxWeb","","Rua Gomes de Carvalho  1507, 9 andar, Sao Paulo, SP, 04547005, BR",,"AmazonS3","Amazon Simple Storage Service","Amazon Web Services, Inc.","USW2-TimedStorage-ByteHrs",,"2227139","$0.0300 per GB - first 1 TB / month of storage used","2014/05/01 00:00:00","2014/05/31 23:59:59","0.69656628",,"USD","0.02","0.0","0.000000","None","0.020000"
"40483126","676854543053","","PayerLineItem","1400000000157659071","2014/05/01 00:00:00","2014/05/31 23:59:59","2014/06/03 21:01:50","TaxWeb","","Rua Gomes de Carvalho  1507, 9 andar, Sao Paulo, SP, 04547005, BR",,"AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USW2-SAE1-AWS-Out-Bytes",,"913848","$0.02 per GB - US West (Oregon) data transfer to South America (Sao Paulo)","2014/05/01 00:00:00","2014/05/31 23:59:59","0.02499985",,"USD","0.01","0.0","0.000000","None","0.010000"
"40483126","676854543053","","PayerLineItem","1400000000162244261","2014/05/01 00:00:00","2014/05/31 23:59:59","2014/06/03 21:01:50","TaxWeb","","Rua Gomes de Carvalho  1507, 9 andar, Sao Paulo, SP, 04547005, BR",,"AmazonRDS","Amazon RDS Service","Amazon Web Services, Inc.","SAE1-Multi-AZUsage:db.m1.large","CreateDBInstance:0002","2649640","$0.58 per RDS Large, Multi-AZ Instance hour (or partial hour) running MySQL - BYOL","2014/05/01 00:00:00","2014/05/31 23:59:59","744.0",,"USD","431.52","0.0","0.000000","None","431.520000"
"40483126","676854543053","","PayerLineItem","1400000000158672971","2014/05/01 00:00:00","2014/05/31 23:59:59","2014/06/03 21:01:50","TaxWeb","","Rua Gomes de Carvalho  1507, 9 andar, Sao Paulo, SP, 04547005, BR",,"AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USE1-CloudFront-In-Bytes",,"913744","$0.00 per GB data transfer in to US East (Northern Virginia) from CloudFront","2014/05/01 00:00:00","2014/05/31 23:59:59","0.00829598",,"USD","0.00","0.0","0.000000","None","0.000000"
"40483126","676854543053","","PayerLineItem","1400000000157659072","2014/05/01 00:00:00","2014/05/31 23:59:59","2014/06/03 21:01:50","TaxWeb","","Rua Gomes de Carvalho  1507, 9 andar, Sao Paulo, SP, 04547005, BR",,"AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USW2-DataTransfer-Out-Bytes",,"913842","$0.000 per GB - first 1 GB of data transferred out per month","2014/05/01 00:00:00","2014/05/31 23:59:59","0.41059066",,"USD","0.00","0.0","0.000000","None","0.000000"
"40483126","676854543053","","PayerLineItem","1400000000157659073","2014/05/01 00:00:00","2014/05/31 23:59:59","2014/06/03 21:01:50","TaxWeb","","Rua Gomes de Carvalho  1507, 9 andar, Sao Paulo, SP, 04547005, BR",,"AmazonS3","Amazon Simple Storage Service","Amazon Web Services, Inc.","USW2-TimedStorage-RRS-ByteHrs",,"2227119","$0.0240 per GB - first 1 TB / month of storage used - Reduced Redundancy Storage","2014/05/01 00:00:00","2014/05/31 23:59:59","0.0782936",,"USD","0.01","0.0","0.000000","None","0.010000"
"40483126","676854543053","","PayerLineItem","1400000000158774952","2014/05/01 00:00:00","2014/05/31 23:59:59","2014/06/03 21:01:50","TaxWeb","","Rua Gomes de Carvalho  1507, 9 andar, Sao Paulo, SP, 04547005, BR",,"AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USW2-USW1-AWS-Out-Bytes",,"913825","$0.02 per GB - US West (Oregon) data transfer to US West (Northern California)","2014/05/01 00:00:00","2014/05/31 23:59:59","0.00000736",,"USD","0.00","0.0","0.000000","None","0.000000"
"40483126","676854543053","","PayerLineItem","1400000000157659075","2014/05/01 00:00:00","2014/05/31 23:59:59","2014/06/03 21:01:50","TaxWeb","","Rua Gomes de Carvalho  1507, 9 andar, Sao Paulo, SP, 04547005, BR",,"AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USW2-DataTransfer-Regional-Bytes",,"913759","$0.010 per GB - regional data transfer - in/out/between EC2 AZs or using IPs or ELB","2014/05/01 00:00:00","2014/05/31 23:59:59","2.44945987",,"USD","0.02","0.0","0.000000","None","0.020000"
"40483126","676854543053","","PayerLineItem","1400000000158649143","2014/05/01 00:00:00","2014/05/31 23:59:59","2014/06/03 21:01:50","TaxWeb","","Rua Gomes de Carvalho  1507, 9 andar, Sao Paulo, SP, 04547005, BR",,"AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","SAE1-CloudFront-In-Bytes",,"913756","$0.00 per GB data transfer in to South America (Sao Paulo) from CloudFront","2014/05/01 00:00:00","2014/05/31 23:59:59","0.47652845",,"USD","0.00","0.0","0.000000","None","0.000000"
"40483126","676854543053","","PayerLineItem","1400000000157659076","2014/05/01 00:00:00","2014/05/31 23:59:59","2014/06/03 21:01:50","TaxWeb","","Rua Gomes de Carvalho  1507, 9 andar, Sao Paulo, SP, 04547005, BR",,"AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","SAE1-EU-AWS-Out-Bytes",,"913889","$0.16 per GB - South America (Sao Paulo) data transfer to EU (Ireland)","2014/05/01 00:00:00","2014/05/31 23:59:59","0.00008403",,"USD","0.01","0.0","0.000000","None","0.010000"
"40483126","676854543053","","PayerLineItem","1400000000158727028","2014/05/01 00:00:00","2014/05/31 23:59:59","2014/06/03 21:01:50","TaxWeb","","Rua Gomes de Carvalho  1507, 9 andar, Sao Paulo, SP, 04547005, BR",,"AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USE1-APS1-AWS-In-Bytes",,"913784","$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Singapore)","2014/05/01 00:00:00","2014/05/31 23:59:59","0.00000245",,"USD","0.00","0.0","0.000000","None","0.000000"
"40483126","676854543053","","PayerLineItem","1400000000162351965","2014/05/01 00:00:00","2014/05/31 23:59:59","2014/06/03 21:01:50","TaxWeb","","Rua Gomes de Carvalho  1507, 9 andar, Sao Paulo, SP, 04547005, BR",,"AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","BoxUsage","RunInstances","2701231","$0.044 per On Demand Linux m1.small Instance Hour","2014/05/01 00:00:00","2014/05/31 23:59:59","1906.0",,"USD","83.86","0.0","0.000000","None","83.860000"
"40483126","676854543053","","PayerLineItem","1400000000161018283","2014/05/01 00:00:00","2014/05/31 23:59:59","2014/06/03 21:01:50","TaxWeb","","Rua Gomes de Carvalho  1507, 9 andar, Sao Paulo, SP, 04547005, BR",,"AmazonS3","Amazon Simple Storage Service","Amazon Web Services, Inc.","USW2-Requests-Tier2",,"2227257","$0.004 per 10,000 GET and all other requests","2014/05/01 00:00:00","2014/05/31 23:59:59","150.0",,"USD","0.01","0.0","0.000000","None","0.010000"
